sample,domain,phylum,class,order,family,genus
ERR4775635.8963,Bacteria,Acetothermia,Acetothermia_genera_incertae_sedis,Acetothermia_genera_incertae_sedis,Acetothermia_genera_incertae_sedis,Acetothermia_genera_incertae_sedis
ERR4775635.8964,Bacteria,Bacillota,Clostridia,Eubacteriales,Xylanivirgaceae,Xylanivirga
ERR4775635.8965,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiales_incertae_sedis,Aciditerrimonas
ERR4775635.8966,Bacteria,Cyanobacteriota,Cyanophyceae,Oculatellales,Oculatellaceae,Siamcapillus
ERR4775635.8967,Bacteria,Bacteroidota,Saprospiria,Saprospirales,Saprospiraceae,Rubidimonas
ERR4775635.8968,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cytophagaceae,Tellurirhabdus
ERR4775635.8969,Bacteria,Chloroflexota,Chloroflexia,Kallotenuales,Kallotenuaceae,Kallotenue
ERR4775635.8970,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Phycisphaera
ERR4775635.8971,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Hoministercoradaptatus
ERR4775635.8972,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Thermoplasmatales_incertae_sedis,Thermogymnomonas
ERR4775635.8973,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Anaerocella
ERR4775635.8974,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Chujaibacter
ERR4775635.8975,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Coenonia
ERR4775635.8976,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidibrevibacterium
ERR4775635.8977,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylohalobius
ERR4775635.8978,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfocella
ERR4775635.8979,Bacteria,Cyanobacteriota,Cyanophyceae,Leptolyngbyales,Leptolyngbyaceae,Zarconia
ERR4775635.8980,Bacteria,Planctomycetota,Planctomycetia,Brocadiales,Brocadiaceae,Anammoxoglobus
ERR4775635.8981,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Fortieaceae,Calochaete
ERR4775635.8982,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Fuerstiella
ERR4775635.8983,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Acidipila
ERR4775635.8984,Bacteria,Cyanobacteriota,Cyanophyceae,Leptolyngbyales,Leptolyngbyaceae,Zarconia
ERR4775635.8985,Bacteria,Chloroflexota,Thermoflexia,Thermoflexales,Thermoflexaceae,Thermoflexus
ERR4775635.8986,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Pricia
ERR4775635.8987,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfocella
ERR4775635.8988,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Cavicella
ERR4775635.8989,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Massiliprevotella
ERR4775635.8990,Bacteria,Planctomycetota,Planctomycetia,Brocadiales,Brocadiaceae,Brocadia
ERR4775635.8991,Archaea,Diapherotrites,Iainarchaeum,Iainarchaeum,Iainarchaeum,Iainarchaeum
ERR4775635.8992,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cyclobacteriaceae,Lunatibacter
ERR4775635.8993,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Ancalomicrobiaceae,Siculibacillus
ERR4775635.8994,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Paralactobacillus
ERR4775635.8995,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,Alkalilactibacillus
ERR4775635.8996,Bacteria,Actinomycetota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Galliscardovia
ERR4775635.8997,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfovibrionales,Desulfomicrobiaceae,Thermodesulfomicrobium
ERR4775635.8998,Bacteria,Balneolota,Balneolia,Balneolales,Cyclonatronaceae,Cyclonatronum
ERR4775635.8999,Archaea,Woesearchaeota,AR18,AR18,AR18,AR18
ERR4775635.9000,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Merdimonas
ERR4775635.9001,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Agathobacter
ERR4775635.9002,Bacteria,Pseudomonadota,Gammaproteobacteria,Orbales,Orbaceae,Zophobihabitans
ERR4775635.9003,Archaea,Thermoproteota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Thermogladius
ERR4775635.9004,Bacteria,Lentisphaerota,Oligosphaeria,Oligosphaerales,Oligosphaeraceae,Oligosphaera
ERR4775635.9005,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Laedolimicola
ERR4775635.9006,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Daejeonia
ERR4775635.9007,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,Paludisphaera
ERR4775635.9008,Archaea,Pacearchaeota,AR13,AR13,AR13,AR13
ERR4775635.9009,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Euglenida
ERR4775635.9010,Bacteria,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Aquella
ERR4775635.9011,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Conservatibacter
ERR4775635.9012,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Hapalosiphonaceae,Aetokthonos
ERR4775635.9013,Bacteria,Balneolota,Balneolia,Balneolales,Cyclonatronaceae,Natronogracilivirga
ERR4775635.9014,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mergibacter
ERR4775635.9015,Archaea,Thermoproteota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,Hyperthermus
ERR4775635.9016,Bacteria,Bacillota,Negativicutes,Selenomonadales,Sporomusaceae,Anaeromusa
ERR4775635.9017,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Moryella
ERR4775635.9018,Bacteria,Cyanobacteriota,Cyanophyceae,Chroococcales,Chroococcaceae,Cryptochroococcus
ERR4775635.9019,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,Vulcanibacillus
ERR4775635.9020,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Bangiophyceae
ERR4775635.9021,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Ventosimonadaceae,Ventosimonas
ERR4775635.9022,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Copranaerobaculum
ERR4775635.9023,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptostreptococcaceae,Paramaledivibacter
ERR4775635.9024,Bacteria,Cyanobacteriota,Cyanophyceae,Oculatellales,Oculatellaceae,Drouetiella
ERR4775635.9025,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellales_incertae_sedis,Chloracidobacterium
ERR4775635.9026,Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Oscillatoriaceae,Aerosakkonema
ERR4775635.9027,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,Parachlamydiaceae,Parachlamydia
ERR4775635.9028,Archaea,Woesearchaeota,AR16,AR16,AR16,AR16
ERR4775635.9029,Bacteria,Fibrobacterota,Chitinispirillia,Chitinispirillales,Chitinispirillaceae,Chitinispirillum
ERR4775635.9030,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Verrucomicrobiaceae,Roseimicrobium
ERR4775635.9031,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Thermoplasmatales_incertae_sedis,Thermogymnomonas
ERR4775635.9032,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Thermanaerosceptrum
ERR4775635.9033,Archaea,Parvarchaeota,Parvarchaeum,Parvarchaeum,Parvarchaeum,Parvarchaeum
ERR4775635.9034,Bacteria,Cyanobacteriota,Cyanophyceae,Synechococcales,Pseudanabaenaceae,Toxifilum
ERR4775635.9035,Archaea,Nitrososphaerota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosarchaeum
ERR4775635.9036,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Seramator
ERR4775635.9037,Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,Roseiflexaceae,Roseiflexus
ERR4775635.9038,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Crocinitomicaceae,Putridiphycobacter
ERR4775635.9039,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloglomus
ERR4775635.9040,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Williamwhitmaniaceae,Acetobacteroides
ERR4775635.9041,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Anatilimnocola
ERR4775635.9042,Bacteria,Bacillota,Clostridia,Eubacteriales,Eubacteriales_incertae_sedis_XIII,Baileyella
ERR4775635.9043,Bacteria,Cyanobacteriota,Cyanophyceae,Chroococcales,Chroococcaceae,Inacoccus
ERR4775635.9044,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Algisphaera
ERR4775635.9045,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,Aquisphaera
ERR4775635.9046,Bacteria,Verrucomicrobiota,Opitutia,Opitutales,Opitutaceae,Opitutus
ERR4775635.9047,Archaea,Woesearchaeota,AR20,AR20,AR20,AR20
ERR4775635.9048,Bacteria,Thermotogota,Thermotogae,Petrotogales,Petrotogaceae,Oceanotoga
ERR4775635.9049,Bacteria,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Curtanaerobium
ERR4775635.9050,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Fusicatenibacter
ERR4775635.9051,Bacteria,Cyanobacteriota,Cyanophyceae,Oculatellales,Oculatellaceae,Trichotorquatus
ERR4775635.9052,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanofervidicoccus
ERR4775635.9053,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Salibacter
ERR4775635.9054,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Eggerthia
ERR4775635.9055,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Meridianimaribacter
ERR4775635.9056,Bacteria,Bacteroidota,Saprospiria,Saprospirales,Saprospiraceae,Rubidimonas
ERR4775635.9057,Bacteria,Armatimonadota,Chthonomonadia,Chthonomonadales,Chthonomonadaceae,Chthonomonas
ERR4775635.9058,Bacteria,Thermotogota,Thermotogae,Petrotogales,Petrotogaceae,Oceanotoga
ERR4775635.9059,Bacteria,Chloroflexota,Chloroflexia,Kallotenuales,Kallotenuaceae,Kallotenue
ERR4775635.9060,Archaea,Thermoproteota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Stetteria
ERR4775635.9061,Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Longimicrobium
ERR4775635.9062,Bacteria,Bacillota,Negativicutes,Selenomonadales,Sporomusaceae,Anaerosinus
ERR4775635.9063,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,Paludisphaera
ERR4775635.9064,Bacteria,Cyanobacteriota,Cyanophyceae,Leptolyngbyales,Leptolyngbyaceae,Zarconia
ERR4775635.9065,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Rhodopila
ERR4775635.9066,Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Microcoleaceae,Ammassolinea
ERR4775635.9067,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Anatilimnocola
ERR4775635.9068,Bacteria,Synergistota,Synergistota_incertae_sedis,Thermosynergistaceae,Thermosynergistaceae,Thermosynergistes
ERR4775635.9069,Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Haemobartonella
ERR4775635.9070,Bacteria,Bacillota,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Desulfothermobacter
ERR4775635.9071,Bacteria,Bacillota,Bacilli,Caryophanales,Thermoactinomycetaceae,Hazenella
ERR4775635.9072,Bacteria,Deferribacterota,Deferribacteres,Deferribacterales,Deferribacteraceae,Mucispirillum
ERR4775635.9073,Bacteria,Bacillota,Clostridia,Eubacteriales,Christensenellaceae,Beduinibacterium
ERR4775635.9074,Bacteria,Cloacimonetes,Cloacamonas,Cloacamonas,Cloacamonas,Cloacamonas
ERR4775635.9075,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Costertonia
ERR4775635.9076,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cyclobacteriaceae,Mariniradius
ERR4775635.9077,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Ferroplasmaceae,Ferroplasma
ERR4775635.9078,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Nitratiruptoraceae,Nitrosophilus
ERR4775635.9079,Bacteria,Cyanobacteriota,Cyanophyceae,Coleofasciculales,Coleofasciculaceae,Marmoreocelis
ERR4775635.9080,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Euglenida
ERR4775635.9081,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Aphanizomenonaceae,Anabaena
ERR4775635.9082,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Suipraeoptans
ERR4775635.9083,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,Paludisphaera
ERR4775635.9084,Eukaryota,Plantae,Liliopsida,Poales,Poaceae,Zea
ERR4775635.9085,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Rubritepida
ERR4775635.9086,Archaea,Woesearchaeota,AR17,AR17,AR17,AR17
ERR4775635.9087,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,Vulcanibacillus
ERR4775635.9088,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Oleiliquidispirillum
ERR4775635.9089,Bacteria,Deinococcota,Deinococci,Thermales,Thermaceae,Vulcanithermus
ERR4775635.9090,Bacteria,Bacillota,Limnochordia,Limnochordales,Limnochordaceae,Limnochorda
ERR4775635.9091,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tenuifilaceae,Perlabentimonas
ERR4775635.9092,Bacteria,Bacillota,Clostridia,Halanaerobiales,Halanaerobiaceae,Halarsenatibacter
ERR4775635.9093,Bacteria,Thermotogota,Thermotogae,Petrotogales,Petrotogaceae,Defluviitoga
ERR4775635.9094,Bacteria,Bacillota,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Desulfothermobacter
ERR4775635.9095,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Saliphagus
ERR4775635.9096,Bacteria,Pseudomonadota,Gammaproteobacteria,Nevskiales,Nevskiaceae,Fontimonas
ERR4775635.9097,Archaea,Parvarchaeota,Parvarchaeum,Parvarchaeum,Parvarchaeum,Parvarchaeum
ERR4775635.9098,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ephemeroptericola
ERR4775635.9099,Archaea,Thermoproteota,Thermoprotei,Thermoproteales,Thermoproteaceae,Caldivirga
ERR4775635.9100,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Spirosomaceae,Fluviimonas
ERR4775635.9101,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora
ERR4775635.9102,Bacteria,Cyanobacteriota,Cyanophyceae,Chroococcales,Entophysalidaceae,Cyanoplacoma
ERR4775635.9103,Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Haemobartonella
ERR4775635.9104,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cyclobacteriaceae,Lunatibacter
ERR4775635.9105,Archaea,Woesearchaeota,AR18,AR18,AR18,AR18
ERR4775635.9106,Bacteria,Spirochaetota,Spirochaetia,Brevinematales,Brevinemataceae,Brevinema
ERR4775635.9107,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cyclobacteriaceae,Pararhodonellum
ERR4775635.9108,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Pseudoprevotella
ERR4775635.9109,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Flammeovirgaceae,Fulvitalea
ERR4775635.9110,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Oceanihabitans
ERR4775635.9111,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Sodaliphilus
ERR4775635.9112,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Euglenida
ERR4775635.9113,Bacteria,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Ellagibacter
ERR4775635.9114,Bacteria,Pseudomonadota,Deltaproteobacteria,Myxococcales,Myxococcaceae,Aggregicoccus
ERR4775635.9115,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Cryptanaerobacter
ERR4775635.9116,Bacteria,Bacillota,Limnochordia,Limnochordales,Limnochordaceae,Limnochorda
ERR4775635.9117,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Aristophania
ERR4775635.9118,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Frigoriglobus
ERR4775635.9119,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Neptunitalea
ERR4775635.9120,Bacteria,Acidobacteriota,Holophagae,Holophagales,Holophagaceae,Holophaga
ERR4775635.9121,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea
ERR4775635.9122,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmatales_incertae_sedis,Thermogemmata
ERR4775635.9123,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella
ERR4775635.9124,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,Criblamydiaceae,Estrella
ERR4775635.9125,Bacteria,Actinomycetota,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Actinorugispora
ERR4775635.9126,Bacteria,Cyanobacteriota,Cyanophyceae,Chroococcidiopsidales,Chroococcidiopsidaceae,Chroococcidiopsis
ERR4775635.9127,Bacteria,ZB3,ZB3_genera_incertae_sedis,ZB3_genera_incertae_sedis,ZB3_genera_incertae_sedis,ZB3_genera_incertae_sedis
ERR4775635.9128,Bacteria,Actinomycetota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Thermopolyspora
ERR4775635.9129,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Bilifractor
ERR4775635.9130,Archaea,Thermoproteota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,Hyperthermus
ERR4775635.9131,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Desulfocucumis
ERR4775635.9132,Archaea,Pacearchaeota,AR13,AR13,AR13,AR13
ERR4775635.9133,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Acetanaerobacterium
ERR4775635.9134,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Mooreiaceae,Mooreia
ERR4775635.9135,Bacteria,Bacillota,Clostridia,Eubacteriales,Xylanivirgaceae,Xylanivirga
ERR4775635.9136,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanofervidicoccus
ERR4775635.9137,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Oliverpabstia
ERR4775635.9138,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Euglenida
ERR4775635.9139,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halalkalirubrum
ERR4775635.9140,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidiferrimicrobium
ERR4775635.9141,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Gallalistipes
ERR4775635.9142,Bacteria,Balneolota,Balneolia,Balneolales,Soortiaceae,Soortia
ERR4775635.9143,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Halococcoides
ERR4775635.9144,Archaea,Thermoproteota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,Pyrolobus
ERR4775635.9145,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Thiofilaceae,Thiofilum
ERR4775635.9146,Bacteria,Pseudomonadota,Gammaproteobacteria,Nevskiales,Nevskiaceae,Fontimonas
ERR4775635.9147,Archaea,Euryarchaeota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus
ERR4775635.9148,Bacteria,Cyanobacteriota,Cyanophyceae,Oculatellales,Oculatellaceae,Albertania
ERR4775635.9149,Bacteria,Bacillota,Clostridia,Thermosediminibacterales,Tepidanaerobacteraceae,Biomaibacter
ERR4775635.9150,Bacteria,Thermotogota,Thermotogae,Petrotogales,Petrotogaceae,Defluviitoga
ERR4775635.9151,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Jonquetella
ERR4775635.9152,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halalkalirubrum
ERR4775635.9153,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,Akkermansia
ERR4775635.9154,Bacteria,Atribacterota,Atribacteria,Atribacterales,Atribacteraceae,Atribacter
ERR4775635.9155,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Fastidiosibacteraceae,Fastidiosibacter
ERR4775635.9156,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Specibacter
ERR4775635.9157,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Rhodopila
ERR4775635.9158,Bacteria,Bacillota,Clostridia,Eubacteriales,Eubacteriales_incertae_sedis_XII,Guggenheimella
ERR4775635.9159,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Cronbergia
ERR4775635.9160,Bacteria,Pseudomonadota,Deltaproteobacteria,Myxococcales,Vulgatibacteraceae,Vulgatibacter
ERR4775635.9161,Archaea,Woesearchaeota,AR17,AR17,AR17,AR17
ERR4775635.9162,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfomarina
ERR4775635.9163,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Corticimicrobacter
ERR4775635.9164,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Salinirubellus
ERR4775635.9165,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tenuifilaceae,Tenuifilum
ERR4775635.9166,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiales_incertae_sedis,Bounagaea
ERR4775635.9167,Bacteria,Pseudomonadota,Betaproteobacteria,Rhodocyclales,Azonexaceae,Ferribacterium
ERR4775635.9168,Bacteria,Pseudomonadota,Alphaproteobacteria,Emcibacterales,Emcibacteraceae,Pseudemcibacter
ERR4775635.9169,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cyclobacteriaceae,Lunatibacter
ERR4775635.9170,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Merdimonas
ERR4775635.9171,Bacteria,Bacillota,Tissierellia,Tissierellales,Tissierellaceae,Gudongella
ERR4775635.9172,Bacteria,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Dialister
ERR4775635.9173,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Verrucomicrobiaceae,Brevifollis
ERR4775635.9174,Archaea,Thermoproteota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Sulfophobococcus
ERR4775635.9175,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Acerihabitans
ERR4775635.9176,Bacteria,Aquificota,Aquificae,Aquificales,Hydrogenothermaceae,Venenivibrio
ERR4775635.9177,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,Tundrisphaera
ERR4775635.9178,Bacteria,Chloroflexota,Chloroflexia,Kallotenuales,Kallotenuaceae,Kallotenue
ERR4775635.9179,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Pilibacter
ERR4775635.9180,Bacteria,Bacillota,Clostridia,Eubacteriales,1,Fervidicella
ERR4775635.9181,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Nocardiaceae,Smaragdicoccus
ERR4775635.9182,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Chlorogloeopsidaceae,Chlorogloeopsis
ERR4775635.9183,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylohalobius
ERR4775635.9184,Bacteria,Cyanobacteriota,Cyanophyceae,Desertifilales,Desertifilaceae,Jacksonvillea
ERR4775635.9185,Bacteria,Bacillota,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Brockia
ERR4775635.9186,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Massilimicrobiota
ERR4775635.9187,Archaea,Euryarchaeota,Methanonatronarchaeia,Methanonatronarchaeales,Methanonatronarchaeaceae,Methanonatronarchaeum
ERR4775635.9188,Bacteria,Bacillota,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Calorimonas
ERR4775635.9189,Archaea,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Ferroglobus
ERR4775635.9190,Archaea,Woesearchaeota,AR18,AR18,AR18,AR18
ERR4775635.9191,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Hapalosiphonaceae,Fischerella
ERR4775635.9192,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella
ERR4775635.9193,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Sungkyunkwania
ERR4775635.9194,Bacteria,Elusimicrobiota,Elusimicrobia,Elusimicrobiales,Elusimicrobiaceae,Elusimicrobium
ERR4775635.9195,Bacteria,Cyanobacteriota,Cyanophyceae,Pleurocapsales,Pleurocapsaceae,Odorella
ERR4775635.9196,Archaea,Nitrososphaerota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosarchaeum
ERR4775635.9197,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Ascidiimonas
ERR4775635.9198,Eukaryota,Plantae,Liliopsida,Poales,Poaceae,Zea
ERR4775635.9199,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfomarina
ERR4775635.9200,Bacteria,Actinomycetota,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Allosalinactinospora
ERR4775635.9201,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Hapalosiphonaceae,Aetokthonos
