sample,domain,phylum,class,order,family,genus
ERR4775580.21131,Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Microcoleaceae,Ammassolinea
ERR4775580.21132,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Pseudaquidulcibacter
ERR4775580.21133,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Zhenhengia
ERR4775580.21134,Bacteria,Verrucomicrobiota,Opitutia,Puniceicoccales,Puniceicoccaceae,Puniceicoccus
ERR4775580.21135,Archaea,Woesearchaeota,AR20,AR20,AR20,AR20
ERR4775580.21136,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Tepidamorphaceae,Tepidamorphus
ERR4775580.21137,Bacteria,Cyanobacteriota,Cyanophyceae,Leptolyngbyales,Trichocoleaceae,Pinocchia
ERR4775580.21138,Bacteria,Pseudomonadota,Deltaproteobacteria,Myxococcales,Phaselicystidaceae,Phaselicystis
ERR4775580.21139,Bacteria,Planctomycetota,Planctomycetia,Brocadiales,Brocadiaceae,Brocadia
ERR4775580.21140,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Frigoriglobus
ERR4775580.21141,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronolimnobius
ERR4775580.21142,Bacteria,Thermotogota,Thermotogae,Petrotogales,Petrotogaceae,Defluviitoga
ERR4775580.21143,Archaea,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Ferroglobus
ERR4775580.21144,Bacteria,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Vaginisenegalia
ERR4775580.21145,Bacteria,Cyanobacteriota,Cyanophyceae,Leptolyngbyales,Leptolyngbyaceae,Thainema
ERR4775580.21146,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cytophagaceae,Tellurirhabdus
ERR4775580.21147,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Traorella
ERR4775580.21148,Bacteria,Cyanobacteriota,Cyanophyceae,Oculatellales,Oculatellaceae,Tildeniella
ERR4775580.21149,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Neomegalonemataceae,Neomegalonema
ERR4775580.21150,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Eggerthia
ERR4775580.21151,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Sporofaciens
ERR4775580.21152,Bacteria,Planctomycetota,Planctomycetia,Brocadiales,Brocadiaceae,Scalindua
ERR4775580.21153,Bacteria,Verrucomicrobiota,Opitutia,Opitutales,Opitutaceae,Rariglobus
ERR4775580.21154,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775580.21155,Archaea,Nitrososphaerota,Conexivisphaeria,Conexivisphaerales,Conexivisphaeraceae,Conexivisphaera
ERR4775580.21156,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Mariniblastus
ERR4775580.21157,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Thermomarinilinea
ERR4775580.21158,Bacteria,Cyanobacteriota,Cyanophyceae,Leptolyngbyales,Leptolyngbyaceae,Onodrimia
ERR4775580.21159,Archaea,Thermoproteota,Thermoprotei,Thermoproteales,Thermoproteaceae,Thermocladium
ERR4775580.21160,Bacteria,Actinomycetota,Actinobacteria,Actinomycetales,Actinomycetaceae,Peptidiphaga
ERR4775580.21161,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Marseilla
ERR4775580.21162,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptoniphilaceae,Citroniella
ERR4775580.21163,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Pseudaquidulcibacter
ERR4775580.21164,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Treponemataceae,Teretinema
ERR4775580.21165,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Solimicrobium
ERR4775580.21166,Archaea,Woesearchaeota,AR17,AR17,AR17,AR17
ERR4775580.21167,Bacteria,Verrucomicrobiota,Terrimicrobia,Terrimicrobiales,Terrimicrobiaceae,Terrimicrobium
ERR4775580.21168,Bacteria,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Halieaceae,Sediminihaliea
ERR4775580.21169,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Paraconexibacteraceae,Paraconexibacter
ERR4775580.21170,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Phycisphaera
ERR4775580.21171,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptoanaerobacter
ERR4775580.21172,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cytophagaceae,Chryseotalea
ERR4775580.21173,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Salinirubellus
ERR4775580.21174,Bacteria,Cyanobacteriota,Cyanophyceae,Pleurocapsales,Pleurocapsaceae,Pleurocapsa
ERR4775580.21175,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methermicoccaceae,Methermicoccus
ERR4775580.21176,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Williamwhitmaniaceae,Williamwhitmania
ERR4775580.21177,Bacteria,Thermomicrobiota,Thermomicrobia,Sphaerobacterales,Sphaerobacteraceae,Nitrolancea
ERR4775580.21178,Bacteria,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Rhabdanaerobium
ERR4775580.21179,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Coxiellaceae,Rickettsiella
ERR4775580.21180,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thermochromatium
ERR4775580.21181,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Bryocella
ERR4775580.21182,Archaea,Parvarchaeota,Parvarchaeum,Parvarchaeum,Parvarchaeum,Parvarchaeum
ERR4775580.21183,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptoanaerobacter
ERR4775580.21184,Bacteria,Chrysiogenota,Chrysiogenia,Chrysiogenales,Chrysiogenaceae,Chrysiogenes
ERR4775580.21185,Bacteria,Cyanobacteriota,Cyanophyceae,Desertifilales,Desertifilaceae,Jacksonvillea
ERR4775580.21186,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Longibaculum
ERR4775580.21187,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halalkalirubrum
ERR4775580.21188,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacterium
ERR4775580.21189,Bacteria,Mycoplasmatota,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Asteroleplasma
ERR4775580.21190,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Solimicrobium
ERR4775580.21191,Bacteria,Bacillota,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Desulfovirgula
ERR4775580.21192,Bacteria,Bacillota,Clostridia,Halanaerobiales,Halobacteroidaceae,Halanaerocella
ERR4775580.21193,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Thermoplasmatales_incertae_sedis,Thermogymnomonas
ERR4775580.21194,Bacteria,Actinomycetota,Actinobacteria,Sporichthyales,Sporichthyaceae,Longivirga
ERR4775580.21195,Bacteria,Bacillota,Clostridia,Halanaerobiales,Halobacteroidaceae,Halonatronum
ERR4775580.21196,Bacteria,Bacillota,Clostridia,Halanaerobiales,Halobacteroidaceae,Halanaerocella
ERR4775580.21197,Bacteria,Bacillota,Clostridia,Thermosediminibacterales,Tepidanaerobacteraceae,Biomaibacter
ERR4775580.21198,Bacteria,Cyanobacteriota,Cyanophyceae,Desertifilales,Desertifilaceae,Jacksonvillea
ERR4775580.21199,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Longibaculum
ERR4775580.21200,Archaea,Parvarchaeota,Parvarchaeum,Parvarchaeum,Parvarchaeum,Parvarchaeum
ERR4775580.21201,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Spirosomaceae,Fibrisoma
ERR4775580.21202,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Oceanococcus
ERR4775580.21203,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Deminuibacter
ERR4775580.21204,Bacteria,Pseudomonadota,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Taonella
ERR4775580.21205,Bacteria,Cyanobacteriota,Cyanophyceae,Pleurocapsales,Pleurocapsaceae,Pleurocapsa
ERR4775580.21206,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Filobacteriaceae,Filobacterium
ERR4775580.21207,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfocella
ERR4775580.21208,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Heliimonas
ERR4775580.21209,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Flammeovirgaceae,Algivirga
ERR4775580.21210,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775580.21211,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus
ERR4775580.21212,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus
ERR4775580.21213,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Dermatophilaceae,Tonsilliphilus
ERR4775580.21214,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Crateriforma
ERR4775580.21215,Bacteria,Chloroflexota,Anaerolineae,Anaerolineae_incertae_sedis,Flexilinea,Flexilinea
ERR4775580.21216,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Falsiporphyromonas
ERR4775580.21217,Archaea,Woesearchaeota,AR16,AR16,AR16,AR16
ERR4775580.21218,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Ferroplasmaceae,Ferroplasma
ERR4775580.21219,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Parasediminibacterium
ERR4775580.21220,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Scytonemataceae,Symphyonema
ERR4775580.21221,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Thermoguttaceae,Thermostilla
ERR4775580.21222,Eukaryota,Plantae,Liliopsida,Poales,Poaceae,Zea
ERR4775580.21223,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Ahniella
ERR4775580.21224,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Synergistes
ERR4775580.21225,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aurantiacicella
ERR4775580.21226,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Sungkyunkwania
ERR4775580.21227,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Porcincola
ERR4775580.21228,Bacteria,Deferribacterota,Deferribacteres,Deferribacterales,Geovibrionaceae,Limisalsivibrio
ERR4775580.21229,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Salinibaculum
ERR4775580.21230,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Velocimicrobium
ERR4775580.21231,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aurantivirga
ERR4775580.21232,Bacteria,Planctomycetota,Planctomycetia,Brocadiales,Brocadiaceae,Anammoxoglobus
ERR4775580.21233,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775580.21234,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Scytonemataceae,Scytonema
ERR4775580.21235,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Microbacter
ERR4775580.21236,Bacteria,Planctomycetota,Planctomycetia,Brocadiales,Brocadiaceae,Scalindua
ERR4775580.21237,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Massilimicrobiota
ERR4775580.21238,Bacteria,Chloroflexota,Anaerolineae,Anaerolineae_incertae_sedis,Flexilinea,Flexilinea
ERR4775580.21239,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aestuariimonas
ERR4775580.21240,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Fuerstiella
ERR4775580.21241,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Caldovatus
ERR4775580.21242,Archaea,Parvarchaeota,Parvarchaeum,Parvarchaeum,Parvarchaeum,Parvarchaeum
ERR4775580.21243,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Thermophagus
ERR4775580.21244,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halanaeroarchaeum
ERR4775580.21245,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Limnoglobus
ERR4775580.21246,Bacteria,Lentisphaerota,Oligosphaeria,Oligosphaerales,Oligosphaeraceae,Oligosphaera
ERR4775580.21247,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Hapalosiphonaceae,Neowestiellopsis
ERR4775580.21248,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Aminivibrio
ERR4775580.21249,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Floccifex
ERR4775580.21250,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Robiginitomaculum
ERR4775580.21251,Archaea,Thermoproteota,Thermoprotei,Acidilobales,Caldisphaeraceae,Caldisphaera
ERR4775580.21252,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Salinirussus
ERR4775580.21253,Bacteria,Cyanobacteriota,Cyanophyceae,Desertifilales,Desertifilaceae,Jacksonvillea
ERR4775580.21254,Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Microcoleaceae,Capilliphycus
ERR4775580.21255,Bacteria,Cyanobacteriota,Cyanophyceae,Leptolyngbyales,Leptolyngbyaceae,Apatinema
ERR4775580.21256,Bacteria,Cyanobacteriota,Cyanophyceae,Coleofasciculales,Wilmottiaceae,Gracilinea
ERR4775580.21257,Bacteria,Bacillota,Clostridia,Eubacteriales,Symbiobacteriaceae,Caldinitratiruptor
ERR4775580.21258,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Hoppeia
ERR4775580.21259,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775580.21260,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Saccharedens
ERR4775580.21261,Bacteria,Armatimonadota,Chthonomonadia,Chthonomonadales,Chthonomonadaceae,Chthonomonas
ERR4775580.21262,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Allosaccharopolyspora
ERR4775580.21263,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Phycocomes
ERR4775580.21264,Bacteria,Actinomycetota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Galliscardovia
ERR4775580.21265,Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Haemobartonella
ERR4775580.21266,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Roseisolibacter
ERR4775580.21267,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum
ERR4775580.21268,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Spirosomaceae,Persicitalea
ERR4775580.21269,Eukaryota,Plantae,Liliopsida,Poales,Poaceae,Zea
ERR4775580.21270,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Lactovum
ERR4775580.21271,Archaea,Euryarchaeota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus
ERR4775580.21272,Bacteria,Kiritimatiellota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,Kiritimatiella
ERR4775580.21273,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Harryflintia
ERR4775580.21274,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella
ERR4775580.21275,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cyclobacteriaceae,Penaeicola
ERR4775580.21276,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Algoriella
ERR4775580.21277,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Algoriella
ERR4775580.21278,Archaea,Parvarchaeota,Parvarchaeum,Parvarchaeum,Parvarchaeum,Parvarchaeum
ERR4775580.21279,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hellea
ERR4775580.21280,Bacteria,Bacillota,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermodesulfitimonas
ERR4775580.21281,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Hapalosiphonaceae,Pelatocladus
ERR4775580.21282,Bacteria,Rhodothermota,Rhodothermia,Rhodothermales,Salisaetaceae,Salisaeta
ERR4775580.21283,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfocastanea
ERR4775580.21284,Bacteria,Kiritimatiellota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,Kiritimatiella
ERR4775580.21285,Bacteria,Bacillota,Clostridia,Eubacteriales,Syntrophomonadaceae,Pelospora
ERR4775580.21286,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Halococcoides
ERR4775580.21287,Bacteria,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Denitrobacterium
ERR4775580.21288,Bacteria,Bacillota,Clostridia,Thermosediminibacterales,Thermosediminibacteraceae,Caldanaerovirga
ERR4775580.21289,Archaea,Thermoproteota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfodiicoccus
ERR4775580.21290,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,Melghiribacillus
ERR4775580.21291,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Williamwhitmaniaceae,Acetobacteroides
ERR4775580.21292,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Muriventricola
ERR4775580.21293,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Ichthyobacteriaceae,Ichthyobacterium
ERR4775580.21294,Archaea,Euryarchaeota,Methanonatronarchaeia,Methanonatronarchaeales,Methanonatronarchaeaceae,Methanonatronarchaeum
ERR4775580.21295,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfocella
ERR4775580.21296,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Urbifossiella
ERR4775580.21297,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Millionella
ERR4775580.21298,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775580.21299,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Mucinivorans
ERR4775580.21300,Bacteria,Aquificota,Aquificae,Aquificales,Aquificales_incertae_sedis,Thermosulfidibacter
ERR4775580.21301,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Beggiatoaceae,Thioflexithrix
ERR4775580.21302,Archaea,Thermoproteota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfodiicoccus
ERR4775580.21303,Bacteria,Pseudomonadota,Deltaproteobacteria,Myxococcales,Phaselicystidaceae,Phaselicystis
ERR4775580.21304,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Fortieaceae,Fortiea
ERR4775580.21305,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus
ERR4775580.21306,Bacteria,Bacillota,Clostridia,Eubacteriales,Eubacteriales_incertae_sedis_XIII,Baileyella
ERR4775580.21307,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Filobacteriaceae,Filobacterium
ERR4775580.21308,Bacteria,Bacillota,Bacilli,Caryophanales,Thermoactinomycetaceae,Baia
ERR4775580.21309,Bacteria,ZB3,ZB3_genera_incertae_sedis,ZB3_genera_incertae_sedis,ZB3_genera_incertae_sedis,ZB3_genera_incertae_sedis
ERR4775580.21310,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Saliphagus
ERR4775580.21311,Bacteria,Actinomycetota,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Spiractinospora
ERR4775580.21312,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Lawsonellaceae,Lawsonella
ERR4775580.21313,Archaea,Pacearchaeota,AR13,AR13,AR13,AR13
ERR4775580.21314,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Euglenida
ERR4775580.21315,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Cricetibacter
ERR4775580.21316,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Caulifigura
ERR4775580.21317,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptoniphilaceae,Fenollaria
ERR4775580.21318,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Rurimicrobium
ERR4775580.21319,Bacteria,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella
ERR4775580.21320,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Ichthyobacteriaceae,Ichthyobacterium
ERR4775580.21321,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halocatena
ERR4775580.21322,Bacteria,Pseudomonadota,Gammaproteobacteria,Nevskiales,Nevskiaceae,Sinimarinibacterium
ERR4775580.21323,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Telmatospirillum
ERR4775580.21324,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Aminivibrio
ERR4775580.21325,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Pseudoleptotrichia
ERR4775580.21326,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Profundimonas
ERR4775580.21327,Archaea,Nitrososphaerota,Conexivisphaeria,Conexivisphaerales,Conexivisphaeraceae,Conexivisphaera
ERR4775580.21328,Bacteria,Aquificota,Aquificae,Aquificales,Aquificaceae,Hydrogenobaculum
ERR4775580.21329,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus
ERR4775580.21330,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775580.21331,Bacteria,Lentisphaerota,Oligosphaeria,Oligosphaerales,Oligosphaeraceae,Oligosphaera
ERR4775580.21332,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Aureliella
ERR4775580.21333,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Thermocaproicibacter
ERR4775580.21334,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus
ERR4775580.21335,Bacteria,Bacillota,Clostridia,Eubacteriales,Christensenellaceae,Gehongia
ERR4775580.21336,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Algorimarina
ERR4775580.21337,Bacteria,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia
ERR4775580.21338,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Drancourtella
ERR4775580.21339,Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Haemobartonella
ERR4775580.21340,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae_incertae_sedis
ERR4775580.21341,Bacteria,Pseudomonadota,Deltaproteobacteria,Myxococcales,Myxococcaceae,Aggregicoccus
ERR4775580.21342,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cytophagaceae,Chryseotalea
ERR4775580.21343,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Spirosomaceae,Fluviimonas
ERR4775580.21344,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Tuwongella
ERR4775580.21345,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Fastidiosipila
ERR4775580.21346,Bacteria,Cyanobacteriota,Cyanophyceae,Coleofasciculales,Wilmottiaceae,Gracilinea
ERR4775580.21347,Bacteria,Cyanobacteriota,Cyanophyceae,Chroococcales,Chroococcaceae,Alborzia
ERR4775580.21348,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aureicoccus
ERR4775580.21349,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfovibrionales,Desulfomicrobiaceae,Desulfoplanes
ERR4775580.21350,Bacteria,Pseudomonadota,Gammaproteobacteria,Nevskiales,Nevskiaceae,Panacagrimonas
ERR4775580.21351,Bacteria,Bacillota,Clostridia,Eubacteriales,Eubacteriales_incertae_sedis_XI,Dethiosulfatibacter
ERR4775580.21352,Bacteria,Cyanobacteriota,Cyanophyceae,Leptolyngbyales,Leptolyngbyaceae,Apatinema
ERR4775580.21353,Bacteria,Aquificota,Aquificae,Aquificales,Aquificales_incertae_sedis,Thermosulfidibacter
ERR4775580.21354,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,Camelliibacillus
ERR4775580.21355,Bacteria,Synergistota,Synergistia,Synergistales,Dethiosulfovibrionaceae,Rarimicrobium
ERR4775580.21356,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptoniphilaceae,Gallicola
ERR4775580.21357,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aurantivirga
ERR4775580.21358,Bacteria,Actinomycetota,Nitriliruptoria,Egibacterales,Egibacteraceae,Egibacter
ERR4775580.21359,Bacteria,Pseudomonadota,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus
ERR4775580.21360,Bacteria,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Ellagibacter
ERR4775580.21361,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Ameyamaea
ERR4775580.21362,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Fuerstiella
ERR4775580.21363,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Leptolinea
ERR4775580.21364,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Subdoligranulum
ERR4775580.21365,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Kineothrix
ERR4775580.21366,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus
