sample,domain,phylum,class,order,family,genus
ERR4775538.20227,Archaea,Thermoproteota,Thermoprotei,Thermoproteales,Thermoproteaceae,Thermocladium
ERR4775538.20228,Bacteria,Cyanobacteriota,Cyanophyceae,Chroococcales,Chroococcaceae,Alborzia
ERR4775538.20229,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Caviibacter
ERR4775538.20230,Bacteria,Pseudomonadota,Deltaproteobacteria,Myxococcales,Polyangiaceae,Jahnella
ERR4775538.20231,Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Haemobartonella
ERR4775538.20232,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Aerophototrophica
ERR4775538.20233,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Lacipirellulaceae,Adhaeretor
ERR4775538.20234,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775538.20235,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptoanaerobacter
ERR4775538.20236,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Acidiluteibacter
ERR4775538.20237,Bacteria,Bacillota,Negativicutes,Selenomonadales,Sporomusaceae,Dendrosporobacter
ERR4775538.20238,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Chlorarachniophyceae
ERR4775538.20239,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cyclobacteriaceae,Penaeicola
ERR4775538.20240,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Urbifossiella
ERR4775538.20241,Archaea,Woesearchaeota,AR17,AR17,AR17,AR17
ERR4775538.20242,Bacteria,Bacillota,Negativicutes,Selenomonadales,Sporomusaceae,Desulfosporomusa
ERR4775538.20243,Bacteria,Rhodothermota,Rhodothermia,Rhodothermales,Salisaetaceae,Salisaeta
ERR4775538.20244,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidisphaera
ERR4775538.20245,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Thermoflexibacteraceae,Rhodoflexus
ERR4775538.20246,Archaea,Diapherotrites,AR10,AR10,AR10,AR10
ERR4775538.20247,Bacteria,Cyanobacteriota,Cyanophyceae,Leptolyngbyales,Leptolyngbyaceae,Phormidesmis
ERR4775538.20248,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Beggiatoaceae,Thioflexithrix
ERR4775538.20249,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Spirosomaceae,Pseudarcicella
ERR4775538.20250,Bacteria,Planctomycetota,Planctomycetia,Brocadiales,Brocadiaceae,Scalindua
ERR4775538.20251,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Luteibaculum
ERR4775538.20252,Archaea,Nitrososphaerota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosarchaeum
ERR4775538.20253,Bacteria,Bacillota,Clostridia,Eubacteriales,1,Inconstantimicrobium
ERR4775538.20254,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomicrobium
ERR4775538.20255,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halalkalirubrum
ERR4775538.20256,Eukaryota,Plantae,Liliopsida,Poales,Poaceae,Zea
ERR4775538.20257,Bacteria,Verrucomicrobiota,Opitutia,Opitutales,Opitutaceae,Nibricoccus
ERR4775538.20258,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775538.20259,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Thiospirochaeta
ERR4775538.20260,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcoides
ERR4775538.20261,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Treponemataceae,Brucepastera
ERR4775538.20262,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Euglenida
ERR4775538.20263,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptoniphilaceae,Fenollaria
ERR4775538.20264,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Copranaerobaculum
ERR4775538.20265,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanimicrococcus
ERR4775538.20266,Bacteria,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Novimethylophilus
ERR4775538.20267,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Pontimicrobium
ERR4775538.20268,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Euglenida
ERR4775538.20269,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Promicromonosporaceae,Puerhibacterium
ERR4775538.20270,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga
ERR4775538.20271,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Spirosomaceae,Fluviimonas
ERR4775538.20272,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Desulfohalotomaculum
ERR4775538.20273,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Verrucomicrobiaceae,Oceaniferula
ERR4775538.20274,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775538.20275,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Polystyrenella
ERR4775538.20276,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Spirosomaceae,Jiulongibacter
ERR4775538.20277,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775538.20278,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Crateriforma
ERR4775538.20279,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Bullifex
ERR4775538.20280,Bacteria,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Lacticigenium
ERR4775538.20281,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Telmatocola
ERR4775538.20282,Bacteria,Cyanobacteriota,Cyanophyceae,Pleurocapsales,Pleurocapsaceae,Pleurocapsa
ERR4775538.20283,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Phycocomes
ERR4775538.20284,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Ferroplasmaceae,Ferroplasma
ERR4775538.20285,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aestuariimonas
ERR4775538.20286,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Polystyrenella
ERR4775538.20287,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacter
ERR4775538.20288,Archaea,Parvarchaeota,Parvarchaeum,Parvarchaeum,Parvarchaeum,Parvarchaeum
ERR4775538.20289,Bacteria,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Aminicella
ERR4775538.20290,Bacteria,Bacillota,Clostridia,Halanaerobiales,Halobacteroidaceae,Halonatronum
ERR4775538.20291,Bacteria,Rhodothermota,Rhodothermia,Rhodothermales,Salinibacteraceae,Longibacter
ERR4775538.20292,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Verrucomicrobiaceae,Roseimicrobium
ERR4775538.20293,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Lacipirellulaceae,Adhaeretor
ERR4775538.20294,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Chlorarachniophyceae
ERR4775538.20295,Bacteria,Planctomycetota,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera
ERR4775538.20296,Bacteria,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Albibacterium
ERR4775538.20297,Archaea,Aenigmarchaeota,Aenigmarchaeum,Aenigmarchaeum,Aenigmarchaeum,Aenigmarchaeum
ERR4775538.20298,Archaea,Parvarchaeota,Parvarchaeum,Parvarchaeum,Parvarchaeum,Parvarchaeum
ERR4775538.20299,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Tannockella
ERR4775538.20300,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Coenonia
ERR4775538.20301,Bacteria,Cyanobacteriota,Cyanophyceae,Chroococcales,Chroococcaceae,Alborzia
ERR4775538.20302,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Spirosomaceae,Jiulongibacter
ERR4775538.20303,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Citreitalea
ERR4775538.20304,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Daejeonia
ERR4775538.20305,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Longicatena
ERR4775538.20306,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Meridianimaribacter
ERR4775538.20307,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Hominimerdicola
ERR4775538.20308,Archaea,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Ferroglobus
ERR4775538.20309,Bacteria,Mycoplasmatota,Mollicutes,Entomoplasmatales,Entomoplasmataceae,Entomoplasma
ERR4775538.20310,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cyclobacteriaceae,Mongoliibacter
ERR4775538.20311,Archaea,Parvarchaeota,Parvarchaeum,Parvarchaeum,Parvarchaeum,Parvarchaeum
ERR4775538.20312,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Acutalibacter
ERR4775538.20313,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Jejudonia
ERR4775538.20314,Archaea,Euryarchaeota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus
ERR4775538.20315,Bacteria,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Aquella
ERR4775538.20316,Bacteria,Kiritimatiellota,Tichowtungiia,Tichowtungiales,Tichowtungiaceae,Tichowtungia
ERR4775538.20317,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Lentimicrobiaceae,Lentimicrobium
ERR4775538.20318,Archaea,Thermoproteota,Thermoprotei,Thermoproteales,Thermoproteaceae,Caldivirga
ERR4775538.20319,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfocella
ERR4775538.20320,Bacteria,Aminicenantes,Saccharicenantaceae,Saccharicenantaceae,Saccharicenantaceae,Saccharicenans
ERR4775538.20321,Bacteria,Cyanobacteriota,Cyanophyceae,Oculatellales,Oculatellaceae,Sodaleptolyngbya
ERR4775538.20322,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Chlorarachniophyceae
ERR4775538.20323,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cyclobacteriaceae,Lunatibacter
ERR4775538.20324,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Salinivirgaceae,Salinivirga
ERR4775538.20325,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Poritiphilus
ERR4775538.20326,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloglobulus
ERR4775538.20327,Bacteria,Bacillota,Clostridia,Eubacteriales,3,Thermohalobacter
ERR4775538.20328,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Coenonia
ERR4775538.20329,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanofervidicoccus
ERR4775538.20330,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Balneicellaceae,Balneicella
ERR4775538.20331,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Bryocella
ERR4775538.20332,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Sporofaciens
ERR4775538.20333,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Ferroplasmaceae,Ferroplasma
ERR4775538.20334,Bacteria,Cyanobacteriota,Cyanophyceae,Desertifilales,Desertifilaceae,Jacksonvillea
ERR4775538.20335,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Longibaculum
ERR4775538.20336,Bacteria,Elusimicrobiota,Elusimicrobia,Elusimicrobiales,Elusimicrobiaceae,Elusimicrobium
ERR4775538.20337,Bacteria,Pseudomonadota,Alphaproteobacteria,Micropepsales,Micropepsaceae,Micropepsis
ERR4775538.20338,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Algisphaera
ERR4775538.20339,Bacteria,Bacillota,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Brockia
ERR4775538.20340,Bacteria,Kiritimatiellota,Tichowtungiia,Tichowtungiales,Tichowtungiaceae,Tichowtungia
ERR4775538.20341,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775538.20342,Bacteria,Abditibacteriota,Abditibacteriia,Abditibacteriales,Abditibacteriaceae,Abditibacterium
ERR4775538.20343,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanimicrococcus
ERR4775538.20344,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Thermocaproicibacter
ERR4775538.20345,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Amniculibacterium
ERR4775538.20346,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Tenebrionibacter
ERR4775538.20347,Bacteria,Cyanobacteriota,Cyanophyceae,Oculatellales,Oculatellaceae,Drouetiella
ERR4775538.20348,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfobacterales,Desulfosudaceae,Desulfosudis
ERR4775538.20349,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775538.20350,Bacteria,Pseudomonadota,Alphaproteobacteria,Minwuiales,Minwuiaceae,Minwuia
ERR4775538.20351,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Cuneatibacter
ERR4775538.20352,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,Aquisalibacillus
ERR4775538.20353,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Verrucomicrobiaceae,Persicirhabdus
ERR4775538.20354,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Macromonas
ERR4775538.20355,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Minunostoc
ERR4775538.20356,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Mucisphaera
ERR4775538.20357,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Halosaccharopolyspora
ERR4775538.20358,Bacteria,Bacillota,Clostridia,Eubacteriales,4,Salimesophilobacter
ERR4775538.20359,Archaea,Parvarchaeota,Parvarchaeum,Parvarchaeum,Parvarchaeum,Parvarchaeum
ERR4775538.20360,Bacteria,Pseudomonadota,Alphaproteobacteria,Emcibacterales,Emcibacteraceae,Paremcibacter
ERR4775538.20361,Bacteria,Pseudomonadota,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Dichelobacter
ERR4775538.20362,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Microscillaceae,Microscilla
ERR4775538.20363,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Murimonas
ERR4775538.20364,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775538.20365,Archaea,Pacearchaeota,AR13,AR13,AR13,AR13
ERR4775538.20366,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775538.20367,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Balneicellaceae,Balneicella
ERR4775538.20368,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Heteroscytonemataceae,Heteroscytonema
ERR4775538.20369,Bacteria,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pelobium
ERR4775538.20370,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Bernardetiaceae,Hugenholtzia
ERR4775538.20371,Bacteria,Mycoplasmatota,Mollicutes,Haloplasmatales,Haloplasmataceae,Haloplasma
ERR4775538.20372,Archaea,Parvarchaeota,Parvarchaeum,Parvarchaeum,Parvarchaeum,Parvarchaeum
ERR4775538.20373,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptoniphilaceae,Citroniella
ERR4775538.20374,Bacteria,Thermotogota,Thermotogae,Petrotogales,Petrotogaceae,Defluviitoga
ERR4775538.20375,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775538.20376,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Cuniculiplasmataceae,Cuniculiplasma
ERR4775538.20377,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,Nucisporomicrobium
ERR4775538.20378,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Holzapfeliella
ERR4775538.20379,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Ferroplasmaceae,Ferroplasma
ERR4775538.20380,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,Aliibacillus
ERR4775538.20381,Bacteria,Chloroflexota,Chloroflexia,Kallotenuales,Kallotenuaceae,Kallotenue
ERR4775538.20382,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Ascidiaceibacter
ERR4775538.20383,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Salibacter
ERR4775538.20384,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus
ERR4775538.20385,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Beggiatoaceae,Thioflexithrix
ERR4775538.20386,Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Oscillatoriaceae,Limnoraphis
ERR4775538.20387,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Lactovum
ERR4775538.20388,Bacteria,Actinomycetota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium
ERR4775538.20389,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Hapalosiphonaceae,Aetokthonos
ERR4775538.20390,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775538.20391,Archaea,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Ferroglobus
ERR4775538.20392,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Aphanizomenonaceae,Anabaena
ERR4775538.20393,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Craurococcus
ERR4775538.20394,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella
ERR4775538.20395,Archaea,Parvarchaeota,Parvarchaeum,Parvarchaeum,Parvarchaeum,Parvarchaeum
ERR4775538.20396,Bacteria,Cyanobacteriota,Cyanophyceae,Chroococcales,Chroococcaceae,Cryptochroococcus
ERR4775538.20397,Archaea,Woesearchaeota,AR20,AR20,AR20,AR20
ERR4775538.20398,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Thiospirochaeta
ERR4775538.20399,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Lactivibrio
ERR4775538.20400,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Gynurincola
ERR4775538.20401,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Catonella
ERR4775538.20402,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Hapalosiphonaceae,Fischerella
ERR4775538.20403,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Scytonemataceae,Iphinoe
ERR4775538.20404,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Desulfurispora
ERR4775538.20405,Archaea,Pacearchaeota,AR13,AR13,AR13,AR13
ERR4775538.20406,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfarculales,Desulfarculaceae,Desulfocarbo
ERR4775538.20407,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775538.20408,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfobacterales,Desulfosudaceae,Desulfosudis
ERR4775538.20409,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aurantibacter
ERR4775538.20410,Archaea,Thermoproteota,Thermoprotei,Thermoproteales,Thermoproteaceae,Thermocladium
ERR4775538.20411,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Cuniculiplasmataceae,Cuniculiplasma
ERR4775538.20412,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Suonthocola
ERR4775538.20413,Bacteria,Bacillota,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Brockia
ERR4775538.20414,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptostreptococcaceae,Sporacetigenium
ERR4775538.20415,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Thermoanaerobaculum
ERR4775538.20416,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Treponemataceae,Brucepastera
ERR4775538.20417,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Aristophania
ERR4775538.20418,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Mariniplasma
ERR4775538.20419,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Dermatophilaceae,Agilicoccus
ERR4775538.20420,Bacteria,Actinomycetota,Actinobacteria,Actinomycetales,Actinomycetaceae,Buchananella
ERR4775538.20421,Bacteria,Chrysiogenota,Chrysiogenia,Chrysiogenales,Chrysiogenaceae,Chrysiogenes
ERR4775538.20422,Bacteria,Bacillota,Clostridia,Halanaerobiales,Halobacteroidaceae,Halanaerocella
ERR4775538.20423,Bacteria,Kiritimatiellota,Tichowtungiia,Tichowtungiales,Tichowtungiaceae,Tichowtungia
ERR4775538.20424,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Verrucomicrobiaceae,Persicirhabdus
ERR4775538.20425,Bacteria,Aquificota,Aquificae,Aquificales,Hydrogenothermaceae,Hydrogenothermus
ERR4775538.20426,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfofustis
ERR4775538.20427,Bacteria,Deferribacterota,Deferribacteres,Deferribacterales,Deferribacteraceae,Seleniivibrio
ERR4775538.20428,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775538.20429,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,Compostibacillus
ERR4775538.20430,Archaea,Woesearchaeota,AR16,AR16,AR16,AR16
ERR4775538.20431,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775538.20432,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Bernardetiaceae,Garritya
ERR4775538.20433,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Verrucomicrobiaceae,Brevifollis
ERR4775538.20434,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Euglenida
ERR4775538.20435,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Macellibacteroides
ERR4775538.20436,Bacteria,Verrucomicrobiota,Opitutia,Opitutales,Opitutaceae,Alterococcus
ERR4775538.20437,Bacteria,Pseudomonadota,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
ERR4775538.20438,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Paratractidigestivibacter
ERR4775538.20439,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Sodaliphilus
ERR4775538.20440,Bacteria,Aquificota,Aquificae,Aquificales,Hydrogenothermaceae,Hydrogenothermus
ERR4775538.20441,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Altuibacter
ERR4775538.20442,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanimicrococcus
ERR4775538.20443,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,Paralkalibacillus
ERR4775538.20444,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Monoglobus
ERR4775538.20445,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Salinivirgaceae,Salinivirga
ERR4775538.20446,Archaea,Euryarchaeota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus
ERR4775538.20447,Archaea,Thermoproteota,Thermoprotei,Acidilobales,Caldisphaeraceae,Caldisphaera
ERR4775538.20448,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Cuniculiplasmataceae,Cuniculiplasma
ERR4775538.20449,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Rhodobaculum
ERR4775538.20450,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Mobilitalea
ERR4775538.20451,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidisphaera
ERR4775538.20452,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Caviibacter
ERR4775538.20453,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775538.20454,Eukaryota,Plantae,Liliopsida,Poales,Poaceae,Zea
ERR4775538.20455,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Actirhodobacter
ERR4775538.20456,Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Cyanothecaceae,Cyanothece
ERR4775538.20457,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775538.20458,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Symphyonemataceae,Loriellopsis
ERR4775538.20459,Bacteria,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio
ERR4775538.20460,Bacteria,Cyanobacteriota,Cyanophyceae,Coleofasciculales,Coleofasciculaceae,Funiculus
ERR4775538.20461,Archaea,Woesearchaeota,AR17,AR17,AR17,AR17
ERR4775538.20462,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Telmatobacter
